countryCode,urlImage,productName,salesRanking30DaysAvg,salesRanking90DaysAvg,salesRanking180DaysAvg,salesRankingReference,reviewsRating,reviewsCount,amazonCurrent,amazon30DaysAvg,amazon90DaysAvg,amazon180DaysAvg,amazonLowest,amazonHighest,amazon90DaysOOS,newCurrent,new30DaysAvg,new90DaysAvg,new180DaysAvg,newThirdPartyFBACurrent,newThirdPartyFBA30DaysAvg,newThirdPartyFBA90DaysAvg,newThirdPartyFBA180DaysAvg,newThirdPartyFBALowest,fbaPickPackFee,newThirdPartyFBMCurrent,newThirdPartyFBM30DaysAvg,newThirdPartyFBM90DaysAvg,newThirdPartyFBM180DaysAvg,newOffersCurrentCount,newOffers90DaysAvgCount,countRetrievedLiveOffersNewFBA,countRetrievedLiveOffersNewFBM,buyBoxCurrent,buyBox30DaysAvg,buyBox90DaysAvg,buyBox180DaysAvg,buyBoxLowest,buyBoxHighest,buyBoxSeller,buyBoxIsFBA,buyBoxUnqualified,urlAmazon,urlKeepa,categoriesRoot,categoriesSub,asin,ean,brand,numberOfItems,packageLengthCm,packageWidthCm,packageHeightCm,packageWeightG,isHazmat
de,https://m.media-amazon.com/images/I/51H-USt-viL.jpg;https://m.media-amazon.com/images/I/418KgN3Zm6L.jpg;https://m.media-amazon.com/images/I/41+ta+SickL.jpg;https://m.media-amazon.com/images/I/51c85mZc0mL.jpg;https://m.media-amazon.com/images/I/51fpBrgpf6L.jpg,"50 nuances de gras T2: Brûlez du gras, kiffez vos plats",689734,1266417,1880798,Bücher,4.6,124,€ 12.97,€ 14.83,€ 14.87,€ 14.88,€ 12.97,€ 14.91,0 %,€ 12.97,€ 14.83,€ 14.87,€ 14.88,,€ 14.89,€ 14.89,€ 14.89,€ 14.89,€ 2.65,€ 20.80,€ 20.70,€ 20.70,€ 20.70,4,5,1,3,€ 12.97,€ 14.83,€ 14.87,€ 14.88,€ 12.97,€ 14.91,Amazon,yes,no,https://www.amazon.de/dp/2365495613,https://keepa.com/#!product/3-2365495613,Bücher,Diäten,2365495613,9782365495615,,,21.9,16.1,1.1,310,
de,https://m.media-amazon.com/images/I/4145JnGGGAL.jpg,De si jolis chevaux,,,,,4.2,24,€ 24.19,€ 24.45,€ 24.52,€ 24.55,€ 19.25,€ 24.60,0 %,€ 24.18,€ 24.21,€ 24.43,€ 24.49,,,,,,€ 3.00,,€ 29.47,€ 29.47,€ 29.47,6,5,1,4,€ 24.19,€ 24.45,€ 24.52,€ 24.55,€ 19.25,€ 24.60,Amazon,yes,no,https://www.amazon.de/dp/2742733760,https://keepa.com/#!product/3-2742733760,Bücher,"Unterhaltungsliteratur, Literatur",2742733760,9782742733767,Actes Sud,,21,11.6,2.8,358,
de,https://m.media-amazon.com/images/I/51IgUGSoMYL.jpg;https://m.media-amazon.com/images/I/51tulwXpFeL.jpg;https://m.media-amazon.com/images/I/51PEzOvt-eL.jpg;https://m.media-amazon.com/images/I/51P6iLBX5WL.jpg;https://m.media-amazon.com/images/I/51XllIBq8KL.jpg;https://m.media-amazon.com/images/I/51T9P3ueB6L.jpg,Écorces - Voyage dans l'intimité des arbres du monde,2552209,2516379,2406971,Bücher,4.7,116,€ 30.00,€ 30.00,€ 26.41,€ 27.16,€ 22.59,€ 30.00,0 %,€ 29.99,€ 29.99,€ 26.41,€ 27.16,,,,,€ 26.14,€ 4.63,€ 35.94,€ 35.94,€ 35.73,€ 35.73,7,7,1,5,€ 30.00,€ 30.00,€ 26.41,€ 27.16,€ 22.59,€ 30.00,Amazon,yes,no,https://www.amazon.de/dp/2379222738,https://keepa.com/#!product/3-2379222738,Bücher,"Pflanzen & Tiere, Pflanzen & Tiere",2379222738,9782379222733,,,28.5,21.7,2,970,
de,https://m.media-amazon.com/images/I/41FIutbJKJL.jpg,Nom: Roman,757196,852761,861961,Bücher,3.9,179,€ 11.00,€ 11.00,€ 11.00,€ 10.55,€ 10.05,€ 11.00,0 %,€ 9.82,€ 9.90,€ 9.90,€ 9.97,,€ 10.05,€ 10.05,€ 10.05,€ 10.05,€ 2.55,€ 13.64,€ 12.41,€ 12.41,€ 12.41,24,24,1,4,€ 11.00,€ 11.00,€ 11.00,€ 10.55,€ 10.05,€ 11.00,Amazon,yes,no,https://www.amazon.de/dp/2290380326,https://keepa.com/#!product/3-2290380326,Bücher,"Unterhaltungsliteratur, Literatur",2290380326,9782290380321,,,17.6,11,3,90,
de,https://m.media-amazon.com/images/I/61njxH11McL.jpg,Les Espagnols à Bordeaux,,,,,,,,,,,,,100 %,,,,,,,,,,€ 2.55,,,,,,,0,0,,,,,,,,no,no,https://www.amazon.de/dp/2879016606,https://keepa.com/#!product/3-2879016606,,Kategorien,2879016606,9782879016603,SUD OUEST,,24,17,2.4,662,
de,https://m.media-amazon.com/images/I/61nxaobUUsL.jpg;https://m.media-amazon.com/images/I/81ozZqGkGGL.jpg;https://m.media-amazon.com/images/I/81dnqgnFheL.jpg;https://m.media-amazon.com/images/I/71uySAXqQoL.jpg;https://m.media-amazon.com/images/I/61Ekj2MytjL.jpg,Arrêtons de saboter notre immunité,4362220,4248069,4014148,,4.2,50,€ 21.25,€ 21.22,€ 17.89,€ 18.02,€ 13.47,€ 22.00,0 %,€ 12.90,€ 12.90,€ 12.52,€ 13.20,€ 18.00,€ 18.00,€ 18.00,€ 18.00,€ 18.00,€ 3.00,€ 18.89,€ 18.89,€ 22.66,€ 25.19,6,6,2,4,€ 18.00,€ 18.00,€ 16.06,€ 17.11,€ 13.47,€ 28.96,3rd Party (A34T5RKKJFRR0B),yes,no,https://www.amazon.de/dp/2365494706,https://keepa.com/#!product/3-2365494706,,Kategorien,2365494706,9782365494700,THIERRY SOUCCAR,,22.9,19.1,2.4,840,
de,https://m.media-amazon.com/images/I/61-Pr9+JT9L.jpg,MES LIVRES SONORES - CHERCHE ET TROUVE ANIMAUX - 200 SONS,912754,963571,812255,Bücher,4.2,419,,€ 19.95,€ 19.95,€ 20.12,€ 19.95,€ 21.43,22 %,,€ 22.26,€ 20.34,€ 20.29,,,,,,€ 4.37,,€ 28.64,€ 28.64,€ 30.80,,3,,,,€ 19.95,€ 19.95,€ 20.12,€ 19.95,€ 28.63,,no,no,https://www.amazon.de/dp/2359907018,https://keepa.com/#!product/3-2359907018,Bücher,Kinderbücher,2359907018,9782359907018,,,30.8,26.6,1.8,830,
de,https://m.media-amazon.com/images/I/61pP6idSkFL.jpg;https://m.media-amazon.com/images/I/81Z4RYoijPS.jpg;https://m.media-amazon.com/images/I/81YL+bhkFrS.jpg;https://m.media-amazon.com/images/I/81q8B3s+lRS.jpg;https://m.media-amazon.com/images/I/91ciYAZQwHS.jpg,"Simplement kéto, mes conseils et 50 recettes pour maigrir sans frustration",3496614,3444860,3313169,,4.2,232,€ 19.90,€ 19.90,€ 19.90,€ 19.90,€ 14.33,€ 19.90,0 %,€ 19.90,€ 19.90,€ 19.90,€ 19.90,,,€ 19.90,€ 19.90,€ 19.90,€ 3.00,€ 25.20,€ 25.34,€ 26.24,€ 26.72,4,5,1,3,€ 19.90,€ 19.90,€ 19.90,€ 19.90,€ 14.33,€ 20.30,Amazon,yes,no,https://www.amazon.de/dp/2365495028,https://keepa.com/#!product/3-2365495028,Bücher,"Freizeit, Haus & Garten, Vollwertküche",2365495028,9782365495028,,,22.8,19,2.5,520,
de,https://m.media-amazon.com/images/I/612sOiBI+VL.jpg,"Animal Tatoo poche saison 1, Tome 07: L'arbre éternel",1274475,1475168,2013810,Bücher,4.8,352,€ 8.30,€ 8.30,€ 8.30,€ 8.30,€ 7.90,€ 8.30,0 %,€ 8.30,€ 8.30,€ 8.30,€ 8.30,,,,,,€ 2.55,,€ 14.23,€ 14.23,€ 14.23,6,6,1,5,€ 8.30,€ 8.30,€ 8.30,€ 8.30,€ 7.90,€ 8.30,Amazon,yes,no,https://www.amazon.de/dp/2747083047,https://keepa.com/#!product/3-2747083047,Bücher,Belletristik,2747083047,9782747083041,BAYARD JEUNESSE,,12.4,9,3.6,240,
de,https://m.media-amazon.com/images/I/81z-CT0pBoL.jpg,"Animal Tatoo saison 1, Tome 02: Traqués",2894574,2390382,2204817,Bücher,4.6,499,€ 13.82,€ 13.82,€ 13.74,€ 13.81,€ 12.88,€ 13.91,0 %,€ 13.82,€ 13.82,€ 13.74,€ 13.81,,,,,€ 13.55,€ 2.74,,€ 21.21,€ 20.75,€ 20.64,8,8,1,6,€ 13.82,€ 13.82,€ 13.74,€ 13.81,€ 13.53,€ 14.25,Amazon,yes,no,https://www.amazon.de/dp/274705117X,https://keepa.com/#!product/3-274705117X,Bücher,Belletristik,274705117X,9782747051170,BAYARD JEUNESSE,,19.8,13.5,2.9,480,
de,https://m.media-amazon.com/images/I/81ZDEpHuc9L.jpg,"Animal Tatoo poche saison 1, Tome 06: La chute",2323765,1765929,2156974,Bücher,,,€ 8.30,€ 8.30,€ 8.30,€ 8.30,€ 7.90,€ 8.30,0 %,€ 8.30,€ 8.30,€ 8.30,€ 8.30,,,,,,€ 2.55,€ 15.52,€ 15.36,€ 15.36,€ 15.36,6,6,1,5,€ 8.30,€ 8.30,€ 8.30,€ 8.30,€ 7.90,€ 8.30,Amazon,yes,no,https://www.amazon.de/dp/2747083039,https://keepa.com/#!product/3-2747083039,Bücher,Belletristik,2747083039,9782747083034,BAYARD JEUNESSE,,17.6,12.4,3.2,260,
de,https://m.media-amazon.com/images/I/51uw4WUXglL.jpg,Sacha,,,,,4.1,9,,,,€ 5.95,€ 5.31,€ 5.95,100 %,€ 9.99,€ 9.56,€ 8.30,€ 7.33,,,,,,€ 2.04,,€ 7.64,€ 7.58,€ 7.44,2,4,0,5,,,€ 10.74,€ 6.19,€ 5.31,€ 10.75,,no,yes,https://www.amazon.de/dp/2412030618,https://keepa.com/#!product/3-2412030618,Bücher,"Foto-Essays, Politik & Geschichte, Babys",2412030618,9782412030615,First,,16,11,1,120,
de,https://m.media-amazon.com/images/I/71zHE6kp9eS.jpg;https://m.media-amazon.com/images/I/81y7T504W+S.jpg;https://m.media-amazon.com/images/I/71dsz8VBWXS.jpg;https://m.media-amazon.com/images/I/91c-FvQphDS.jpg,50 nuances de gras par monsieur Keto: Des recettes cétogènes irrésistibles pour faire fondre tes kilos,815235,1048278,1167594,Bücher,4.6,504,€ 13.57,€ 14.06,€ 14.62,€ 14.76,€ 12.95,€ 14.91,0 %,€ 13.57,€ 14.06,€ 14.62,€ 14.76,,,,,€ 14.90,€ 2.65,,€ 20.64,€ 20.90,€ 21.05,4,5,1,4,€ 13.57,€ 14.06,€ 14.62,€ 14.76,€ 12.21,€ 15.11,Amazon,yes,no,https://www.amazon.de/dp/2365494927,https://keepa.com/#!product/3-2365494927,Bücher,"Freizeit, Haus & Garten, Vollwertküche",2365494927,9782365494922,,,22,15.9,1.2,270,
de,https://m.media-amazon.com/images/I/61XFjFf+02L.jpg;https://m.media-amazon.com/images/I/51Pr2lB1scL.jpg;https://m.media-amazon.com/images/I/61Thhy1xIML.jpg;https://m.media-amazon.com/images/I/61yxculWofL.jpg;https://m.media-amazon.com/images/I/61m3lHTDF5L.jpg;https://m.media-amazon.com/images/I/71em6eUjIcL.jpg;https://m.media-amazon.com/images/I/81Z7qreaLaL.jpg,Le Guide du jardin créatif - 850 plantes et idées inspirantes,3150511,3080996,2969828,Bücher,4.6,68,,,,€ 21.10,€ 19.34,€ 22.00,100 %,,,€ 25.20,€ 42.79,,,,,,€ 4.63,,,,,,5,,,,,€ 29.80,€ 43.73,€ 19.34,€ 54.38,,no,yes,https://www.amazon.de/dp/2379221103,https://keepa.com/#!product/3-2379221103,Bücher,Garten & Pflanzen,2379221103,9782379221101,Ulmer,,24.6,24.5,3.7,1390,
de,https://m.media-amazon.com/images/I/51yreLvdgmL.jpg,Yakari 1/Sur la piste du puma,701909,701909,982408,Bücher,4.7,69,€ 5.90,€ 5.90,€ 5.90,€ 5.79,€ 5.57,€ 8.07,0 %,€ 5.90,€ 5.90,€ 5.90,€ 5.79,,,,,€ 5.90,€ 2.04,,€ 12.85,€ 12.85,€ 12.85,4,6,1,5,€ 5.90,€ 5.90,€ 5.90,€ 5.79,€ 5.57,€ 7.73,Amazon,yes,no,https://www.amazon.de/dp/2747082881,https://keepa.com/#!product/3-2747082881,Bücher,"Gegenwartsliteratur, Abenteuer",2747082881,9782747082884,BAYARD JEUNESSE,,17.4,12.2,0.6,120,
de,https://m.media-amazon.com/images/I/61YH7p4vi3L.jpg;https://m.media-amazon.com/images/I/71lxWCu0gFL.jpg;https://m.media-amazon.com/images/I/713zyM-xS1L.jpg;https://m.media-amazon.com/images/I/713aLTYRwlL.jpg,Le grand livre de la DME: La diversification menée par l'enfant pas à pas,666585,1382454,1257711,Bücher,4.5,148,€ 19.90,€ 19.90,€ 19.61,€ 19.23,€ 15.24,€ 19.90,0 %,€ 19.90,€ 19.90,€ 19.61,€ 19.23,,,,,,€ 3.00,€ 25.29,€ 25.35,€ 25.48,€ 26.02,4,5,1,3,€ 19.90,€ 19.90,€ 19.61,€ 19.23,€ 15.24,€ 19.90,Amazon,yes,no,https://www.amazon.de/dp/2365493971,https://keepa.com/#!product/3-2365493971,Bücher,"Freizeit, Haus & Garten, Kochen für die Familie",2365493971,9782365493970,THIERRY SOUCCAR,,22.9,19.1,1.7,570,
de,https://m.media-amazon.com/images/I/81jEVMxxrYL.jpg;https://m.media-amazon.com/images/I/91cxHDVI3ML.jpg;https://m.media-amazon.com/images/I/91Cnj6q2ZTL.jpg,Mon petit potager bio sur 15m²,1237018,1433285,1372708,Bücher,4.5,205,€ 14.95,€ 14.95,€ 14.95,€ 14.95,€ 14.95,€ 14.95,0 %,€ 14.95,€ 14.95,€ 14.95,€ 14.95,,,,,,€ 2.65,,€ 20.91,€ 20.91,€ 20.91,5,5,1,3,€ 14.95,€ 14.95,€ 14.95,€ 14.95,€ 14.95,€ 22.14,Amazon,yes,no,https://www.amazon.de/dp/2379220867,https://keepa.com/#!product/3-2379220867,Bücher,Garten & Pflanzen,2379220867,9782379220869,Ulmer,,21,15.6,1.4,400,
de,https://m.media-amazon.com/images/I/41h9NoTK1iL.jpg;https://m.media-amazon.com/images/I/61YK8cWyd4L.jpg,"L'école du cerveau: De Montessori, Freinet et Piaget aux sciences cognitives",2465590,2526304,2557613,Bücher,4.4,133,€ 24.99,€ 24.86,€ 24.73,€ 24.67,€ 14.73,€ 24.99,0 %,€ 24.98,€ 23.56,€ 23.52,€ 23.52,,€ 23.50,€ 23.50,€ 23.50,€ 23.50,€ 2.65,€ 29.65,€ 28.53,€ 28.80,€ 28.95,3,4,1,2,€ 24.99,€ 23.56,€ 23.52,€ 23.52,€ 14.73,€ 24.99,Amazon,yes,no,https://www.amazon.de/dp/2804705633,https://keepa.com/#!product/3-2804705633,Bücher,"Entwicklungspsychologie, Schule & Lernen, Psychologie & Hilfe",2804705633,9782804705633,MARDAGA PIERRE,,22.2,13.8,1.8,240,
de,https://m.media-amazon.com/images/I/51SZZOGMNZL.jpg,HAUTE PROVENCE : 24 BELLES BALADES: Verdon - Luberon - Pays de Giono - Ubaye - Mercantour,4629859,4544279,4516491,Bücher,5,1,€ 17.90,€ 17.90,€ 17.90,€ 17.19,€ 15.05,€ 17.90,0 %,€ 17.90,€ 17.90,€ 17.90,€ 17.19,,,,,,€ 2.65,,€ 37.24,€ 37.24,€ 37.24,1,2,1,0,€ 17.90,€ 17.90,€ 17.90,€ 17.19,€ 15.05,€ 17.90,Amazon,yes,no,https://www.amazon.de/dp/2846405352,https://keepa.com/#!product/3-2846405352,Bücher,"Freizeit, Haus & Garten, Routen & Wege, Walking & Gehen, Wandern allgemein",2846405352,9782846405355,,,21,15,1.2,330,
de,https://m.media-amazon.com/images/I/61lKB4-J9kL.jpg,Pourquoi tout compliquer ? bien manger est si simple.: La règle des trois V pour manger sain éthique et durable,2208414,2169761,2324195,Bücher,4.5,29,,€ 16.78,€ 16.94,€ 17.61,€ 16.70,€ 19.90,15 %,€ 33.53,€ 22.62,€ 18.87,€ 18.52,,,€ 17.02,€ 17.02,€ 17.02,€ 2.65,€ 38.50,€ 25.36,€ 24.84,€ 24.68,1,5,0,1,,€ 16.78,€ 16.94,€ 16.99,€ 16.70,€ 19.90,,no,yes,https://www.amazon.de/dp/2365495192,https://keepa.com/#!product/3-2365495192,Bücher,Diäten,2365495192,9782365495196,,,21.9,16.1,1.4,430,
de,https://m.media-amazon.com/images/I/51d2A71E7rL.jpg;https://m.media-amazon.com/images/I/41sv7x2slEL.jpg;https://m.media-amazon.com/images/I/41xpXJHy-8L.jpg;https://m.media-amazon.com/images/I/41rF9ce+Q6L.jpg;https://m.media-amazon.com/images/I/41+S6UrliAL.jpg;https://m.media-amazon.com/images/I/41O9eLPbzrL.jpg;https://m.media-amazon.com/images/I/41XstFRhE-L.jpg;https://m.media-amazon.com/images/I/41rYA4JaN+L.jpg,Ma Bulle Zen,2788437,2788437,3796756,Bücher,4.9,33,€ 14.90,€ 14.90,€ 14.90,€ 14.90,€ 14.82,€ 14.90,0 %,€ 14.90,€ 14.90,€ 14.90,€ 14.90,,,,,,€ 2.65,,€ 20.79,€ 20.79,€ 20.79,5,5,1,3,€ 14.90,€ 14.90,€ 14.90,€ 14.90,€ 14.82,€ 14.90,Amazon,yes,no,https://www.amazon.de/dp/2492847241,https://keepa.com/#!product/3-2492847241,Bücher,Partnerschaft & Beziehungen,2492847241,9782492847240,,,14.8,13.5,2.4,400,
de,https://m.media-amazon.com/images/I/51H4gYilRQL.jpg,"Animal Tatoo poche saison 1, Tome 04: La cité de glace",2255524,1896867,2065863,Bücher,4.7,393,€ 8.07,€ 8.30,€ 8.30,€ 8.30,€ 7.90,€ 10.03,0 %,€ 8.07,€ 8.30,€ 8.30,€ 8.30,,,,,,€ 2.55,,€ 15.36,€ 15.36,€ 15.36,7,6,1,6,€ 8.07,€ 8.30,€ 8.30,€ 8.30,€ 7.90,€ 10.03,Amazon,yes,no,https://www.amazon.de/dp/2747083012,https://keepa.com/#!product/3-2747083012,Bücher,Belletristik,2747083012,9782747083010,BAYARD JEUNESSE,,17.6,12.2,2.8,260,
de,https://m.media-amazon.com/images/I/81V-leIkDeL.jpg,"Animal Tatoo poche saison 1, Tome 05: Trahisons",2676539,2620685,2534874,Bücher,4.7,363,€ 8.30,€ 8.30,€ 8.30,€ 8.30,€ 7.75,€ 10.62,0 %,€ 8.30,€ 8.30,€ 8.30,€ 8.30,,,,,,€ 2.20,,€ 15.71,€ 15.56,€ 15.46,6,6,1,4,€ 8.30,€ 8.30,€ 8.30,€ 8.30,€ 7.75,€ 10.62,Amazon,yes,no,https://www.amazon.de/dp/2747083020,https://keepa.com/#!product/3-2747083020,Bücher,Belletristik,2747083020,9782747083027,BAYARD JEUNESSE,,17.6,12.2,2.6,260,
de,https://m.media-amazon.com/images/I/51j-vvj9VYL.jpg;https://m.media-amazon.com/images/I/51Gf6hhf2nL.jpg;https://m.media-amazon.com/images/I/51w3jQBVelL.jpg;https://m.media-amazon.com/images/I/41W2h1kUPsL.jpg;https://m.media-amazon.com/images/I/51y3lZjmqTL.jpg;https://m.media-amazon.com/images/I/51Ejva53kkL.jpg;https://m.media-amazon.com/images/I/51XymV0ccLL.jpg,ROAD TRIP NBA: DE BOSTON A LOS ANGELES VOYAGE AU COEUR DE LA CULTURE U.S.,5431126,5407096,3901956,Bücher,4.8,153,€ 26.06,€ 27.88,€ 32.43,€ 33.69,€ 25.86,€ 34.95,0 %,€ 26.06,€ 27.88,€ 32.43,€ 33.69,€ 33.99,€ 34.17,€ 34.50,€ 34.68,€ 33.99,€ 5.58,€ 38.34,€ 40.30,€ 39.95,€ 40.69,4,5,2,2,€ 26.06,€ 27.88,€ 32.43,€ 33.69,€ 25.86,€ 49.06,Amazon,yes,no,https://www.amazon.de/dp/2757605143,https://keepa.com/#!product/3-2757605143,Bücher,"Sport allgemein, Basketball",2757605143,9782757605141,AMPHORA,,30.4,25.5,2.9,1810,
de,https://m.media-amazon.com/images/I/81HYRKVVv9L.jpg,"In Real Life, Tome 03: Réinitialisation",,,,,4.8,26,,,,,€ 14.96,€ 17.90,100 %,€ 23.99,€ 23.99,€ 34.62,€ 35.89,€ 23.99,€ 23.99,€ 21.92,€ 21.92,€ 18.49,€ 3.96,€ 43.37,€ 47.07,€ 53.41,€ 53.41,2,2,1,1,€ 23.99,€ 23.99,€ 29.69,€ 29.69,€ 14.96,€ 60.36,3rd Party (A1KMZ1Z9ARJW0H),yes,no,https://www.amazon.de/dp/2408014026,https://keepa.com/#!product/3-2408014026,Bücher,"Werte, Science Fiction",2408014026,9782408014025,MILAN,,32.6,23.4,4.6,620,
de,https://m.media-amazon.com/images/I/31Vq+IpeY8L.jpg;https://m.media-amazon.com/images/I/31KvXN+aF-L.jpg;https://m.media-amazon.com/images/I/51wWwnR9SoL.jpg;https://m.media-amazon.com/images/I/51jMBKp1++L.jpg;https://m.media-amazon.com/images/I/51-ICJ5d8SL.jpg;https://m.media-amazon.com/images/I/41BPc6mvOjL.jpg;https://m.media-amazon.com/images/I/51fTxk-jTbL.jpg;https://m.media-amazon.com/images/I/51A7S8NkvhL.jpg,Se nourrir de son jardin - Une année au potager permaculture: Une année au potager permaculturel,779461,969217,1302365,Bücher,4.5,19,€ 16.90,€ 16.90,€ 16.90,€ 16.86,€ 15.92,€ 18.64,0 %,€ 16.90,€ 16.90,€ 16.90,€ 16.86,,,,€ 17.99,€ 17.99,€ 2.65,,€ 22.29,€ 22.29,€ 22.29,7,6,1,6,€ 16.90,€ 16.90,€ 16.90,€ 16.86,€ 15.92,€ 22.48,Amazon,yes,no,https://www.amazon.de/dp/2379222266,https://keepa.com/#!product/3-2379222266,Bücher,Garten & Pflanzen,2379222266,9782379222269,,,19.4,14.5,2.3,340,
de,https://m.media-amazon.com/images/I/418HgvLC5LL.jpg;https://m.media-amazon.com/images/I/51op5SwqcwL.jpg,Méthode de musculation au féminin: 80 exercices sans matériel,1152781,1805020,2018675,Bücher,4.3,644,,,,,€ 16.33,€ 61.57,100 %,,€ 36.51,€ 28.29,€ 25.88,,,,,,€ 3.00,,€ 39.55,€ 37.02,€ 36.44,,1,0,0,,,€ 23.92,€ 23.75,€ 18.40,€ 35.91,,no,no,https://www.amazon.de/dp/2851806874,https://keepa.com/#!product/3-2851806874,Bücher,Sport allgemein,2851806874,9782851806871,AMPHORA,1,25.8,19.8,2,640,
de,https://m.media-amazon.com/images/I/5139pfjWsRL.jpg,La malediction de la momie: La malédiction de la momie,1300124,1047512,923184,Bücher,4.7,761,,,,€ 6.20,€ 5.39,€ 23.38,100 %,€ 6.79,€ 6.79,€ 6.79,€ 5.95,€ 9.89,€ 9.89,€ 9.84,€ 9.84,€ 8.31,€ 2.04,€ 19.98,€ 27.95,€ 27.83,€ 13.76,3,3,1,1,€ 9.89,€ 9.89,€ 9.89,€ 8.49,€ 5.39,€ 14.21,3rd Party (A2RN9XE5G2NGMH),yes,no,https://www.amazon.de/dp/2747032930,https://keepa.com/#!product/3-2747032930,Bücher,"Unterhaltungsliteratur, Thriller & Spannung, Belletristik",2747032930,9782747032933,BAYARD JEUNESSE,1,17.7,12.4,1.9,140,
de,https://m.media-amazon.com/images/I/61kxPFWKwQL.jpg;https://m.media-amazon.com/images/I/61yZ5bPIz+L.jpg;https://m.media-amazon.com/images/I/51dafV1e9cL.jpg;https://m.media-amazon.com/images/I/514SpbTXcLL.jpg;https://m.media-amazon.com/images/I/514vuEkpQkL.jpg;https://m.media-amazon.com/images/I/51jlbV+1yqL.jpg;https://m.media-amazon.com/images/I/51jhjNoWAjL.jpg,Le livre d'Or de la Coupe du monde 2018,,,,,4.6,201,,,,,€ 13.20,€ 15.81,100 %,,€ 21.90,€ 19.16,€ 18.51,,€ 12.75,€ 13.29,€ 15.50,€ 12.17,€ 2.74,,,,,,1,0,0,,€ 21.90,€ 19.16,€ 18.54,€ 11.57,€ 21.90,,no,yes,https://www.amazon.de/dp/2263157409,https://keepa.com/#!product/3-2263157409,Bücher,"Sport allgemein, Fußball, American Football",2263157409,9782263157400,SOLAR,,29,22.5,1.6,880,
de,https://m.media-amazon.com/images/I/51Jsvz9-+sL.jpg,"Maîtres des dragons, Tome 03: Le mystère du dragon d'eau",1309689,1121338,1116514,Bücher,4.9,156,€ 5.64,€ 6.19,€ 6.20,€ 6.20,€ 5.64,€ 7.86,0 %,€ 5.64,€ 6.19,€ 6.20,€ 6.20,,€ 6.20,€ 6.20,€ 6.20,€ 6.20,€ 2.04,€ 13.58,€ 13.16,€ 13.16,€ 13.16,4,4,1,3,€ 5.64,€ 6.19,€ 6.20,€ 6.20,€ 5.64,€ 10.73,Amazon,yes,no,https://www.amazon.de/dp/2747067572,https://keepa.com/#!product/3-2747067572,Bücher,Belletristik,2747067572,9782747067577,BAYARD JEUNESSE,,17.6,12.2,1.2,100,
de,https://m.media-amazon.com/images/I/51KW9+RfaOL.jpg;https://m.media-amazon.com/images/I/41zfw7LPHxL.jpg;https://m.media-amazon.com/images/I/414I+SlReEL.jpg;https://m.media-amazon.com/images/I/51eobAavLuL.jpg;https://m.media-amazon.com/images/I/41QuE9y9H-L.jpg,La Science à l'épreuve des mauvaises langues: 10 idées reçues décryptées pour bien comprendre la démarche scientifique,4507775,4427353,4282098,Bücher,,2,€ 22.90,€ 22.90,€ 22.04,€ 21.93,€ 19.98,€ 22.90,0 %,€ 22.89,€ 22.89,€ 22.04,€ 21.89,,€ 22.90,€ 22.90,€ 22.90,€ 22.90,€ 3.00,€ 28.16,€ 28.16,€ 28.16,€ 28.16,6,5,1,5,€ 22.90,€ 22.90,€ 22.04,€ 21.93,€ 19.98,€ 22.90,Amazon,yes,no,https://www.amazon.de/dp/2603029916,https://keepa.com/#!product/3-2603029916,Bücher,"Kinderbücher, Jugendbücher",2603029916,9782603029916,,,22.5,17,2.1,580,
de,https://m.media-amazon.com/images/I/51YcXr4comL.jpg;https://m.media-amazon.com/images/I/51Gb+b-lmeL.jpg;https://m.media-amazon.com/images/I/51YIiiuNQgL.jpg;https://m.media-amazon.com/images/I/51o830B+mqL.jpg;https://m.media-amazon.com/images/I/51xVot2yDVL.jpg;https://m.media-amazon.com/images/I/51Ao9+JL0oL.jpg;https://m.media-amazon.com/images/I/513SZdNVPpL.jpg,Mon balcon nourricier en permaculture - Des récoltes abondantes sur 4 m2,1591332,1307496,1425924,Bücher,4.5,105,€ 14.95,€ 14.95,€ 14.95,€ 14.95,€ 13.67,€ 14.95,0 %,€ 14.95,€ 14.95,€ 14.95,€ 14.95,,,,,,€ 2.65,€ 21.01,€ 19.94,€ 19.93,€ 19.93,6,6,1,5,€ 14.95,€ 14.95,€ 14.95,€ 14.95,€ 13.67,€ 14.95,Amazon,yes,no,https://www.amazon.de/dp/2379221413,https://keepa.com/#!product/3-2379221413,Bücher,Gartenbau & -gestaltung,2379221413,9782379221415,Ulmer,,21,15.7,1.4,400,
