dailyAverageExchangeRateId,currencyCode,rateToEur,date
,GBP,0.871961,2021-04-24
,GBP,0.871961,2021-04-25
,GBP,0.870419,2021-04-26
,GBP,0.867755,2021-04-27
,GBP,0.868685,2021-04-28
,GBP,0.868981,2021-04-29
,GBP,0.869806,2021-04-30
,GBP,0.869971,2021-05-1
,GBP,0.869971,2021-05-2
,GBP,0.866938,2021-05-3
,GBP,0.865069,2021-05-4
,GBP,0.862794,2021-05-5
,GBP,0.867635,2021-05-6
,GBP,0.868879,2021-05-7
,GBP,0.870389,2021-05-8
,GBP,0.870389,2021-05-9
,GBP,0.860171,2021-05-10
,GBP,0.858975,2021-05-11
,GBP,0.858321,2021-05-12
,GBP,0.860813,2021-05-13
,GBP,0.861081,2021-05-14
,GBP,0.860006,2021-05-17
,GBP,0.86078,2021-05-18
,GBP,0.862501,2021-05-19
,GBP,0.861584,2021-05-20
,GBP,0.86006,2021-05-21
,GBP,0.860835,2021-05-22
,GBP,0.860835,2021-05-23
,GBP,0.862782,2021-05-24
,GBP,0.865619,2021-05-25
,GBP,0.863956,2021-05-26
,GBP,0.859842,2021-05-27
,GBP,0.859732,2021-05-28
,GBP,0.860703,2021-05-31
,GBP,0.86385,2021-06-1
,GBP,0.862007,2021-06-2
,GBP,0.859825,2021-06-3
,GBP,0.858594,2021-06-4
,GBP,0.859177,2021-06-5
,GBP,0.859177,2021-06-6
,GBP,0.860036,2021-06-7
,GBP,0.860659,2021-06-8
,GBP,0.86255,2021-06-9
,GBP,0.859413,2021-06-10
,GBP,0.857727,2021-06-11
,GBP,0.858334,2021-06-12
,GBP,0.858334,2021-06-13
,GBP,0.858598,2021-06-14
,GBP,0.861175,2021-06-15
,GBP,0.859122,2021-06-16
,GBP,0.85583,2021-06-17
,GBP,0.859114,2021-06-18
,GBP,0.85902,2021-06-19
,GBP,0.85902,2021-06-20
,GBP,0.855824,2021-06-21
,GBP,0.856269,2021-06-22
,GBP,0.85471,2021-06-23
,GBP,0.857018,2021-06-24
,GBP,0.858544,2021-06-25
,GBP,0.85964,2021-06-26
,GBP,0.860043,2021-06-27
,GBP,0.858712,2021-06-28
,GBP,0.859305,2021-06-29
,GBP,0.858659,2021-06-30
,GBP,0.860841,2021-07-1
,GBP,0.858313,2021-07-2
,GBP,0.858383,2021-07-3
,GBP,0.858383,2021-07-4
,GBP,0.856697,2021-07-5
,GBP,0.857372,2021-07-6
,GBP,0.855495,2021-07-7
,GBP,0.859928,2021-07-8
,GBP,0.856747,2021-07-9
,GBP,0.854307,2021-07-10
,GBP,0.854307,2021-07-11
,GBP,0.854171,2021-07-12
,GBP,0.852773,2021-07-13
,GBP,0.853959,2021-07-14
,GBP,0.853538,2021-07-15
,GBP,0.856924,2021-07-16
,GBP,0.857047,2021-07-17
,GBP,0.857047,2021-07-18
,GBP,0.863086,2021-07-19
,GBP,0.864097,2021-07-20
,GBP,0.861238,2021-07-21
,GBP,0.854774,2021-07-22
,GBP,0.855248,2021-07-23
,GBP,0.856188,2021-07-24
,GBP,0.856188,2021-07-25
,GBP,0.854309,2021-07-26
,GBP,0.852363,2021-07-27
,GBP,0.850902,2021-07-28
,GBP,0.851059,2021-07-29
,GBP,0.852882,2021-07-30
,GBP,0.853434,2021-07-31
,GBP,0.853434,2021-08-1
,GBP,0.854248,2021-08-2
,GBP,0.852864,2021-08-3
,GBP,0.851622,2021-08-4
,GBP,0.849819,2021-08-5
,GBP,0.84772,2021-08-6
,GBP,0.847769,2021-08-7
,GBP,0.847617,2021-08-8
,GBP,0.848151,2021-08-9
,GBP,0.846906,2021-08-10
,GBP,0.846526,2021-08-11
,GBP,0.849471,2021-08-12
,GBP,0.851212,2021-08-13
,GBP,0.850804,2021-08-14
,GBP,0.850804,2021-08-15
,GBP,0.850436,2021-08-16
,GBP,0.852899,2021-08-17
,GBP,0.851105,2021-08-18
,GBP,0.855774,2021-08-19
,GBP,0.85851,2021-08-20
,GBP,0.858653,2021-08-21
,GBP,0.858653,2021-08-22
,GBP,0.855628,2021-08-23
,GBP,0.856296,2021-08-24
,GBP,0.856144,2021-08-25
,GBP,0.857963,2021-08-26
,GBP,0.856664,2021-08-27
,GBP,0.856913,2021-08-28
,GBP,0.856913,2021-08-29
,GBP,0.857611,2021-08-30
,GBP,0.858722,2021-08-31
,GBP,0.859651,2021-09-1
,GBP,0.857869,2021-09-2
,GBP,0.857203,2021-09-3
,GBP,0.857086,2021-09-4
,GBP,0.857086,2021-09-5
,GBP,0.858019,2021-09-6
,GBP,0.859015,2021-09-7
,GBP,0.858198,2021-09-8
,GBP,0.85387,2021-09-9
,GBP,0.853243,2021-09-10
,GBP,0.853972,2021-09-11
,GBP,0.853972,2021-09-12
,GBP,0.853256,2021-09-13
,GBP,0.853476,2021-09-14
,GBP,0.853637,2021-09-15
,GBP,0.853356,2021-09-16
,GBP,0.852708,2021-09-17
,GBP,0.853382,2021-09-18
,GBP,0.853382,2021-09-19
,GBP,0.859011,2021-09-20
,GBP,0.858531,2021-09-21
,GBP,0.859493,2021-09-22
,GBP,0.854092,2021-09-23
,GBP,0.856355,2021-09-24
,GBP,0.85642,2021-09-25
,GBP,0.85642,2021-09-26
,GBP,0.853651,2021-09-27
,GBP,0.863198,2021-09-28
,GBP,0.864276,2021-09-29
,GBP,0.859475,2021-09-30
,GBP,0.855063,2021-10-1
,GBP,0.856076,2021-10-2
,GBP,0.856076,2021-10-3
,GBP,0.853807,2021-10-4
,GBP,0.850811,2021-10-5
,GBP,0.851593,2021-10-6
,GBP,0.847992,2021-10-7
,GBP,0.849299,2021-10-8
,GBP,0.850289,2021-10-9
,GBP,0.850289,2021-10-10
,GBP,0.849445,2021-10-11
,GBP,0.848631,2021-10-12
,GBP,0.848396,2021-10-13
,GBP,0.846793,2021-10-14
,GBP,0.842798,2021-10-15
,GBP,0.843879,2021-10-16
,GBP,0.843879,2021-10-17
,GBP,0.846377,2021-10-18
,GBP,0.843426,2021-10-19
,GBP,0.84294,2021-10-20
,GBP,0.84336,2021-10-21
,GBP,0.845866,2021-10-22
,GBP,0.846399,2021-10-24
,GBP,0.84362,2021-10-25
,GBP,0.841892,2021-10-26
,GBP,0.844084,2021-10-27
,GBP,0.846614,2021-10-28
,GBP,0.843942,2021-10-29
,GBP,0.844796,2021-10-30
,GBP,0.844796,2021-10-31
,GBP,0.848334,2021-11-1
,GBP,0.850873,2021-11-2
,GBP,0.847882,2021-11-3
,GBP,0.855382,2021-11-4
,GBP,0.856505,2021-11-5
,GBP,0.854494,2021-11-8
,GBP,0.855207,2021-11-9
,GBP,0.854852,2021-11-10
,GBP,0.856593,2021-11-11
,GBP,0.853535,2021-11-12
,GBP,0.853007,2021-11-13
,GBP,0.853007,2021-11-14
,GBP,0.849686,2021-11-15
,GBP,0.844252,2021-11-16
,GBP,0.839424,2021-11-17
,GBP,0.842443,2021-11-18
,GBP,0.839929,2021-11-19
,GBP,0.838997,2021-11-20
,GBP,0.838997,2021-11-21
,GBP,0.839503,2021-11-22
,GBP,0.841622,2021-11-23
,GBP,0.839531,2021-11-24
,GBP,0.841608,2021-11-25
,GBP,0.849388,2021-11-26
,GBP,0.848313,2021-11-27
,GBP,0.848313,2021-11-28
,GBP,0.847242,2021-11-29
,GBP,0.85204,2021-11-30
,GBP,0.850758,2021-12-1
,GBP,0.849997,2021-12-2
,GBP,0.854365,2021-12-3
,GBP,0.854978,2021-12-4
,GBP,0.854978,2021-12-5
,GBP,0.851427,2021-12-6
,GBP,0.850226,2021-12-7
,GBP,0.856388,2021-12-8
,GBP,0.855425,2021-12-9
,GBP,0.853359,2021-12-10
,GBP,0.852647,2021-12-11
,GBP,0.852647,2021-12-12
,GBP,0.853403,2021-12-13
,GBP,0.851887,2021-12-14
,GBP,0.852453,2021-12-15
,GBP,0.848916,2021-12-16
,GBP,0.849706,2021-12-17
,GBP,0.848383,2021-12-18
,GBP,0.848383,2021-12-19
,GBP,0.854203,2021-12-20
,GBP,0.850392,2021-12-21
,GBP,0.848227,2021-12-22
,GBP,0.84438,2021-12-23
,GBP,0.844017,2021-12-24
,GBP,0.847092,2021-12-25
,GBP,0.847092,2021-12-26
,GBP,0.843273,2021-12-27
,GBP,0.84229,2021-12-28
,GBP,0.841596,2021-12-29
,GBP,0.83849,2021-12-30
,GBP,0.840633,2021-12-31
,GBP,0.840369,2022-01-1
,GBP,0.840369,2022-01-2
,GBP,0.837933,2022-01-3
,GBP,0.833767,2022-01-4
,GBP,0.83519,2022-01-5
,GBP,0.835254,2022-01-6
,GBP,0.835886,2022-01-7
,GBP,0.836126,2022-01-8
,GBP,0.836126,2022-01-9
,GBP,0.83468,2022-01-10
,GBP,0.834175,2022-01-11
,GBP,0.834348,2022-01-12
,GBP,0.834762,2022-01-13
,GBP,0.834831,2022-01-14
,GBP,0.834786,2022-01-15
,GBP,0.834786,2022-01-16
,GBP,0.835507,2022-01-17
,GBP,0.834345,2022-01-18
,GBP,0.832618,2022-01-19
,GBP,0.830824,2022-01-20
,GBP,0.836792,2022-01-21
,GBP,0.836942,2022-01-22
,GBP,0.836942,2022-01-23
,GBP,0.841142,2022-01-24
,GBP,0.836298,2022-01-25
,GBP,0.834715,2022-01-26
,GBP,0.832487,2022-01-27
,GBP,0.831937,2022-01-28
,GBP,0.831623,2022-01-29
,GBP,0.831591,2022-01-30
,GBP,0.834353,2022-01-31
,GBP,0.832,2022-02-1
,GBP,0.832694,2022-02-2
,GBP,0.839928,2022-02-3
,GBP,0.845726,2022-02-4
,GBP,0.845744,2022-02-5
,GBP,0.845744,2022-02-6
,GBP,0.845008,2022-02-7
,GBP,0.842528,2022-02-8
,GBP,0.843836,2022-02-9
,GBP,0.842262,2022-02-10
,GBP,0.838622,2022-02-11
,GBP,0.836826,2022-02-12
,GBP,0.836826,2022-02-13
,GBP,0.836573,2022-02-14
,GBP,0.839446,2022-02-15
,GBP,0.837786,2022-02-16
,GBP,0.834274,2022-02-17
,GBP,0.833897,2022-02-18
,GBP,0.832889,2022-02-19
,GBP,0.832889,2022-02-20
,GBP,0.833471,2022-02-21
,GBP,0.834421,2022-02-22
,GBP,0.834954,2022-02-23
,GBP,0.835186,2022-02-24
,GBP,0.839619,2022-02-25
,GBP,0.841182,2022-02-26
,GBP,0.840775,2022-02-27
,GBP,0.8367,2022-02-28
,GBP,0.833824,2022-03-1
,GBP,0.831298,2022-03-2
,GBP,0.829261,2022-03-3
,GBP,0.826419,2022-03-4
,GBP,0.827646,2022-03-5
,GBP,0.827646,2022-03-6
,GBP,0.828451,2022-03-7
,GBP,0.830745,2022-03-8
,GBP,0.840663,2022-03-9
,GBP,0.83944,2022-03-10
,GBP,0.837262,2022-03-11
,GBP,0.836908,2022-03-12
,GBP,0.836908,2022-03-13
,GBP,0.841606,2022-03-14
,GBP,0.838968,2022-03-15
,GBP,0.839209,2022-03-16
,GBP,0.844353,2022-03-17
,GBP,0.839548,2022-03-18
,GBP,0.839281,2022-03-19
,GBP,0.839281,2022-03-20
,GBP,0.836381,2022-03-21
,GBP,0.831202,2022-03-22
,GBP,0.833522,2022-03-23
,GBP,0.833621,2022-03-24
,GBP,0.833066,2022-03-25
,GBP,0.832689,2022-03-26
,GBP,0.832689,2022-03-27
,GBP,0.839724,2022-03-28
,GBP,0.846852,2022-03-29
,GBP,0.848906,2022-03-30
,GBP,0.843407,2022-03-31
,GBP,0.842594,2022-04-1
,GBP,0.842465,2022-04-3
,GBP,0.837577,2022-04-4
,GBP,0.834092,2022-04-5
,GBP,0.83415,2022-04-6
,GBP,0.833361,2022-04-7
,GBP,0.834415,2022-04-8
,GBP,0.835426,2022-04-9
,GBP,0.835426,2022-04-10
,GBP,0.835115,2022-04-11
,GBP,0.83245,2022-04-12
,GBP,0.831102,2022-04-13
,GBP,0.828341,2022-04-14
,GBP,0.827201,2022-04-15
,GBP,0.828053,2022-04-16
,GBP,0.828053,2022-04-17
,GBP,0.827946,2022-04-18
,GBP,0.830159,2022-04-19
,GBP,0.8306,2022-04-20
,GBP,0.831741,2022-04-21
,GBP,0.839994,2022-04-22
,GBP,0.841105,2022-04-23
,GBP,0.841105,2022-04-24
,GBP,0.841854,2022-04-25
,GBP,0.845573,2022-04-26
,GBP,0.841038,2022-04-27
,GBP,0.843286,2022-04-28
,GBP,0.838895,2022-04-29
,GBP,0.838639,2022-04-30
,GBP,0.838639,2022-05-1
,GBP,0.840641,2022-05-2
,GBP,0.841923,2022-05-3
,GBP,0.844425,2022-05-4
,GBP,0.852145,2022-05-5
,GBP,0.85543,2022-05-6
,GBP,0.854858,2022-05-7
,GBP,0.854858,2022-05-8
,GBP,0.856445,2022-05-9
,GBP,0.855977,2022-05-10
,GBP,0.856917,2022-05-11
,GBP,0.849616,2022-05-12
,GBP,0.850908,2022-05-13
,GBP,0.848814,2022-05-14
,GBP,0.848814,2022-05-15
,GBP,0.849491,2022-05-16
,GBP,0.844593,2022-05-17
,GBP,0.847046,2022-05-18
,GBP,0.847502,2022-05-19
,GBP,0.845776,2022-05-20
,GBP,0.845774,2022-05-21
,GBP,0.845774,2022-05-22
,GBP,0.8496,2022-05-23
,GBP,0.856048,2022-05-24
,GBP,0.850355,2022-05-25
,GBP,0.851314,2022-05-26
,GBP,0.849465,2022-05-27
,GBP,0.850046,2022-05-28
,GBP,0.850046,2022-05-29
,GBP,0.852183,2022-05-30
,GBP,0.850487,2022-05-31
,GBP,0.85309,2022-06-1
,GBP,0.854209,2022-06-2
,GBP,0.85727,2022-06-3
,GBP,0.858377,2022-06-4
,GBP,0.858377,2022-06-5
,GBP,0.853432,2022-06-6
,GBP,0.849842,2022-06-7
,GBP,0.8551,2022-06-8
,GBP,0.851094,2022-06-9
,GBP,0.854259,2022-06-10
,GBP,0.853964,2022-06-11
,GBP,0.853964,2022-06-12
,GBP,0.856968,2022-06-13
,GBP,0.8684,2022-06-14
,GBP,0.860582,2022-06-15
,GBP,0.852633,2022-06-16
,GBP,0.859058,2022-06-17
,GBP,0.858483,2022-06-18
,GBP,0.858483,2022-06-19
,GBP,0.858927,2022-06-20
,GBP,0.858508,2022-06-21
,GBP,0.861848,2022-06-22
,GBP,0.859438,2022-06-23
,GBP,0.859651,2022-06-24
,GBP,0.860767,2022-06-25
,GBP,0.860767,2022-06-26
,GBP,0.862231,2022-06-27
,GBP,0.862781,2022-06-28
,GBP,0.861846,2022-06-29
,GBP,0.860935,2022-06-30
,GBP,0.863616,2022-07-1
,GBP,0.861513,2022-07-2
,GBP,0.861513,2022-07-3
,GBP,0.860873,2022-07-4
,GBP,0.85889,2022-07-5
,GBP,0.853883,2022-07-6
,GBP,0.845725,2022-07-7
,GBP,0.845513,2022-07-8
,GBP,0.846743,2022-07-9
,GBP,0.846743,2022-07-10
,GBP,0.846799,2022-07-11
,GBP,0.845116,2022-07-12
,GBP,0.845798,2022-07-13
,GBP,0.847746,2022-07-14
,GBP,0.850531,2022-07-15
,GBP,0.850861,2022-07-16
,GBP,0.850896,2022-07-17
,GBP,0.848766,2022-07-18
,GBP,0.852732,2022-07-19
,GBP,0.851429,2022-07-20
,GBP,0.851613,2022-07-21
,GBP,0.851985,2022-07-22
,GBP,0.85089,2022-07-23
,GBP,0.85089,2022-07-24
,GBP,0.84813,2022-07-25
,GBP,0.842058,2022-07-26
,GBP,0.839709,2022-07-27
,GBP,0.837309,2022-07-28
,GBP,0.837895,2022-07-29
,GBP,0.839875,2022-07-30
,GBP,0.839875,2022-07-31
,GBP,0.836744,2022-08-1
,GBP,0.83466,2022-08-2
,GBP,0.836038,2022-08-3
,GBP,0.842576,2022-08-4
,GBP,0.843037,2022-08-5
,GBP,0.843917,2022-08-8
,GBP,0.845648,2022-08-9
,GBP,0.842997,2022-08-10
,GBP,0.84508,2022-08-11
,GBP,0.845666,2022-08-12
,GBP,0.845308,2022-08-13
,GBP,0.845308,2022-08-14
,GBP,0.842232,2022-08-15
,GBP,0.841548,2022-08-16
,GBP,0.84436,2022-08-17
,GBP,0.844997,2022-08-18
,GBP,0.848711,2022-08-19
,GBP,0.84888,2022-08-20
,GBP,0.84888,2022-08-21
,GBP,0.843634,2022-08-22
,GBP,0.842067,2022-08-23
,GBP,0.844364,2022-08-24
,GBP,0.842609,2022-08-25
,GBP,0.849404,2022-08-26
,GBP,0.848174,2022-08-27
,GBP,0.848174,2022-08-28
,GBP,0.854322,2022-08-29
,GBP,0.860173,2022-08-30
,GBP,0.864655,2022-08-31
,GBP,0.861863,2022-09-1
,GBP,0.86516,2022-09-2
,GBP,0.862412,2022-09-5
,GBP,0.859015,2022-09-6
,GBP,0.867325,2022-09-7
,GBP,0.867889,2022-09-8
,GBP,0.866285,2022-09-9
,GBP,0.875255,2022-09-10
,GBP,0.875255,2022-09-11
,GBP,0.866192,2022-09-12
,GBP,0.867247,2022-09-13
,GBP,0.864136,2022-09-14
,GBP,0.871723,2022-09-15
,GBP,0.877674,2022-09-16
,GBP,0.868142,2022-09-17
,GBP,0.868142,2022-09-18
,GBP,0.876909,2022-09-19
,GBP,0.876587,2022-09-20
,GBP,0.872146,2022-09-21
,GBP,0.873326,2022-09-22
,GBP,0.891192,2022-09-23
,GBP,0.892355,2022-09-24
,GBP,0.892355,2022-09-25
,GBP,0.899416,2022-09-26
,GBP,0.897287,2022-09-27
,GBP,0.894278,2022-09-28
,GBP,0.883886,2022-09-29
,GBP,0.879311,2022-09-30
,GBP,0.879353,2022-10-1
,GBP,0.879353,2022-10-2
,GBP,0.869764,2022-10-3
,GBP,0.870573,2022-10-4
,GBP,0.873616,2022-10-5
,GBP,0.880016,2022-10-6
,GBP,0.879597,2022-10-7
,GBP,0.878558,2022-10-8
,GBP,0.878558,2022-10-9
,GBP,0.878763,2022-10-10
,GBP,0.87503,2022-10-11
,GBP,0.875147,2022-10-12
,GBP,0.862423,2022-10-13
,GBP,0.870406,2022-10-14
,GBP,0.870373,2022-10-15
,GBP,0.870373,2022-10-16
,GBP,0.86348,2022-10-17
,GBP,0.870953,2022-10-18
,GBP,0.872644,2022-10-19
,GBP,0.870874,2022-10-20
,GBP,0.873851,2022-10-21
,GBP,0.872347,2022-10-22
,GBP,0.872347,2022-10-23
,GBP,0.875932,2022-10-24
,GBP,0.867871,2022-10-25
,GBP,0.867792,2022-10-26
,GBP,0.862292,2022-10-27
,GBP,0.857788,2022-10-28
,GBP,0.858021,2022-10-29
,GBP,0.858021,2022-10-30
,GBP,0.85997,2022-10-31
,GBP,0.861196,2022-11-1
,GBP,0.860873,2022-11-2
,GBP,0.872665,2022-11-3
,GBP,0.877635,2022-11-4
,GBP,0.87748,2022-11-5
,GBP,0.87748,2022-11-6
,GBP,0.87205,2022-11-7
,GBP,0.870274,2022-11-8
,GBP,0.880768,2022-11-9
,GBP,0.871289,2022-11-10
,GBP,0.876033,2022-11-11
,GBP,0.876275,2022-11-12
,GBP,0.876275,2022-11-13
,GBP,0.881403,2022-11-14
,GBP,0.872361,2022-11-15
,GBP,0.87447,2022-11-16
,GBP,0.875635,2022-11-17
,GBP,0.869442,2022-11-18
,GBP,0.870214,2022-11-19
,GBP,0.870214,2022-11-20
,GBP,0.86844,2022-11-21
,GBP,0.8653,2022-11-22
,GBP,0.860366,2022-11-23
,GBP,0.858124,2022-11-24
,GBP,0.859715,2022-11-25
,GBP,0.861343,2022-11-26
,GBP,0.861343,2022-11-27
,GBP,0.862658,2022-11-28
,GBP,0.86335,2022-11-29
,GBP,0.863137,2022-11-30
,GBP,0.857176,2022-12-1
,GBP,0.855641,2022-12-2
,GBP,0.8567,2022-12-3
,GBP,0.8567,2022-12-4
,GBP,0.863052,2022-12-5
,GBP,0.859174,2022-12-6
,GBP,0.861652,2022-12-7
,GBP,0.862585,2022-12-8
,GBP,0.856377,2022-12-9
,GBP,0.860441,2022-12-11
,GBP,0.858406,2022-12-12
,GBP,0.859189,2022-12-13
,GBP,0.857941,2022-12-14
,GBP,0.870944,2022-12-15
,GBP,0.871923,2022-12-16
,GBP,0.872809,2022-12-17
,GBP,0.872809,2022-12-18
,GBP,0.871706,2022-12-19
,GBP,0.875249,2022-12-20
,GBP,0.877665,2022-12-21
,GBP,0.87928,2022-12-22
,GBP,0.880674,2022-12-23
,GBP,0.881159,2022-12-26
,GBP,0.885856,2022-12-27
,GBP,0.882725,2022-12-28
,GBP,0.884534,2022-12-29
,GBP,0.885761,2022-12-30
,GBP,0.886654,2022-12-31
,GBP,0.886654,2023-01-1
,GBP,0.884486,2023-01-2
,GBP,0.881748,2023-01-3
,GBP,0.880992,2023-01-4
,GBP,0.883952,2023-01-5
,GBP,0.88022,2023-01-6
,GBP,0.881818,2023-01-7
,GBP,0.881818,2023-01-8
,GBP,0.881483,2023-01-9
,GBP,0.883368,2023-01-10
,GBP,0.885895,2023-01-11
,GBP,0.888858,2023-01-12
,GBP,0.886702,2023-01-13
,GBP,0.886906,2023-01-14
,GBP,0.886906,2023-01-15
,GBP,0.886901,2023-01-16
,GBP,0.88026,2023-01-17
,GBP,0.875619,2023-01-18
,GBP,0.873967,2023-01-19
,GBP,0.875497,2023-01-20
,GBP,0.877976,2023-01-21
,GBP,0.877976,2023-01-22
,GBP,0.878484,2023-01-23
,GBP,0.882362,2023-01-24
,GBP,0.881108,2023-01-25
,GBP,0.878755,2023-01-26
,GBP,0.876967,2023-01-27
,GBP,0.876851,2023-01-28
,GBP,0.878162,2023-01-29
,GBP,0.878243,2023-01-30
,GBP,0.881398,2023-01-31
,GBP,0.887315,2023-02-1
,GBP,0.890498,2023-02-2
,GBP,0.897232,2023-02-3
,GBP,0.898236,2023-02-4
,GBP,0.898236,2023-02-5
,GBP,0.892701,2023-02-6
,GBP,0.890855,2023-02-7
,GBP,0.887835,2023-02-8
,GBP,0.885379,2023-02-9
,GBP,0.884487,2023-02-10
,GBP,0.887059,2023-02-11
,GBP,0.887059,2023-02-12
,GBP,0.883308,2023-02-13
,GBP,0.882015,2023-02-14
,GBP,0.88809,2023-02-15
,GBP,0.889126,2023-02-16
,GBP,0.888382,2023-02-17
,GBP,0.890104,2023-02-18
,GBP,0.890104,2023-02-19
,GBP,0.887858,2023-02-20
,GBP,0.879815,2023-02-21
,GBP,0.880565,2023-02-22
,GBP,0.880983,2023-02-23
,GBP,0.882669,2023-02-24
,GBP,0.885971,2023-02-25
,GBP,0.885971,2023-02-26
,GBP,0.880681,2023-02-27
,GBP,0.876501,2023-02-28
,GBP,0.887093,2023-03-1
,GBP,0.88728,2023-03-2
,GBP,0.885353,2023-03-3
,GBP,0.884935,2023-03-4
,GBP,0.884935,2023-03-5
,GBP,0.887528,2023-03-6
,GBP,0.891902,2023-03-7
,GBP,0.891438,2023-03-8
,GBP,0.887167,2023-03-9
,GBP,0.884884,2023-03-10
,GBP,0.885622,2023-03-11
,GBP,0.885622,2023-03-12
,GBP,0.883183,2023-03-13
,GBP,0.881689,2023-03-14
,GBP,0.877436,2023-03-15
,GBP,0.87694,2023-03-16
,GBP,0.876263,2023-03-17
,GBP,0.882949,2023-03-18
,GBP,0.882949,2023-03-19
,GBP,0.874031,2023-03-20
,GBP,0.883113,2023-03-21
,GBP,0.882217,2023-03-22
,GBP,0.883905,2023-03-23
,GBP,0.880408,2023-03-24
,GBP,0.881792,2023-03-25
,GBP,0.881792,2023-03-26
,GBP,0.878418,2023-03-27
,GBP,0.878608,2023-03-28
,GBP,0.879712,2023-03-29
,GBP,0.880377,2023-03-30
,GBP,0.879781,2023-03-31
,GBP,0.880579,2023-04-2
,GBP,0.878552,2023-04-3
,GBP,0.876062,2023-04-4
,GBP,0.875324,2023-04-5
,GBP,0.87748,2023-04-6
,GBP,0.878566,2023-04-7
,GBP,0.885296,2023-04-8
,GBP,0.885296,2023-04-9
,GBP,0.876704,2023-04-10
,GBP,0.878308,2023-04-11
,GBP,0.880808,2023-04-12
,GBP,0.882179,2023-04-13
,GBP,0.884968,2023-04-14
,GBP,0.893803,2023-04-15
,GBP,0.893803,2023-04-16
,GBP,0.883233,2023-04-17
,GBP,0.88271,2023-04-18
,GBP,0.880576,2023-04-19
,GBP,0.881134,2023-04-20
,GBP,0.88337,2023-04-21
,GBP,0.892445,2023-04-22
,GBP,0.892445,2023-04-23
,GBP,0.884757,2023-04-24
,GBP,0.884657,2023-04-25
,GBP,0.885493,2023-04-26
,GBP,0.883116,2023-04-27
,GBP,0.877363,2023-04-28
,GBP,0.884901,2023-04-29
,GBP,0.884901,2023-04-30
,GBP,0.877829,2023-05-1
,GBP,0.881606,2023-05-2
,GBP,0.880213,2023-05-3
,GBP,0.875365,2023-05-4
,GBP,0.872244,2023-05-5
,GBP,0.886998,2023-05-6
,GBP,0.886998,2023-05-7
,GBP,0.872465,2023-05-8
,GBP,0.868971,2023-05-9
,GBP,0.869133,2023-05-10
,GBP,0.873171,2023-05-11
,GBP,0.871636,2023-05-12
,GBP,0.878834,2023-05-13
,GBP,0.878023,2023-05-14
,GBP,0.867925,2023-05-15
,GBP,0.870533,2023-05-16
,GBP,0.867304,2023-05-17
,GBP,0.868048,2023-05-18
,GBP,0.867742,2023-05-19
,GBP,0.869617,2023-05-20
,GBP,0.869617,2023-05-21
,GBP,0.870411,2023-05-22
,GBP,0.867343,2023-05-23
,GBP,0.869432,2023-05-24
,GBP,0.87024,2023-05-25
,GBP,0.86818,2023-05-26
,GBP,0.869216,2023-05-27
,GBP,0.869322,2023-05-28
,GBP,0.866851,2023-05-29
,GBP,0.864743,2023-05-30
,GBP,0.859066,2023-05-31
,GBP,0.858227,2023-06-1
,GBP,0.860035,2023-06-2
,GBP,0.861458,2023-06-3
,GBP,0.861458,2023-06-4
,GBP,0.86133,2023-06-5
,GBP,0.860214,2023-06-6
,GBP,0.860053,2023-06-7
,GBP,0.859168,2023-06-8
,GBP,0.854448,2023-06-9
,GBP,0.856404,2023-06-10
,GBP,0.856404,2023-06-11
,GBP,0.860237,2023-06-12
,GBP,0.855607,2023-06-13
,GBP,0.855839,2023-06-14
,GBP,0.856836,2023-06-15
,GBP,0.852585,2023-06-16
,GBP,0.854703,2023-06-17
,GBP,0.855003,2023-06-18
,GBP,0.854408,2023-06-19
,GBP,0.855808,2023-06-20
,GBP,0.860027,2023-06-21
,GBP,0.860266,2023-06-22
,GBP,0.857336,2023-06-23
,GBP,0.859789,2023-06-24
,GBP,0.859789,2023-06-25
,GBP,0.857434,2023-06-26
,GBP,0.859519,2023-06-27
,GBP,0.862804,2023-06-28
,GBP,0.86144,2023-06-29
,GBP,0.858619,2023-06-30
,GBP,0.859122,2023-07-1
,GBP,0.859122,2023-07-2
,GBP,0.85966,2023-07-3
,GBP,0.856594,2023-07-4
,GBP,0.854488,2023-07-5
,GBP,0.854101,2023-07-6
,GBP,0.85398,2023-07-7
,GBP,0.85398,2023-07-8
,GBP,0.85398,2023-07-9
,GBP,0.85398,2023-07-10
,GBP,0.854353,2023-07-11
,GBP,0.850907,2023-07-12
,GBP,0.856704,2023-07-13
,GBP,0.85579,2023-07-14
,GBP,0.859117,2023-07-15
,GBP,0.859117,2023-07-16
,GBP,0.858916,2023-07-17
,GBP,0.860435,2023-07-18
,GBP,0.866959,2023-07-19
,GBP,0.86546,2023-07-20
,GBP,0.865215,2023-07-21
,GBP,0.866006,2023-07-22
,GBP,0.865905,2023-07-23
,GBP,0.863881,2023-07-24
,GBP,0.857615,2023-07-25
,GBP,0.857156,2023-07-26
,GBP,0.855996,2023-07-27
,GBP,0.856391,2023-07-28
,GBP,0.858745,2023-07-29
,GBP,0.858745,2023-07-30
,GBP,0.855909,2023-07-31
,GBP,0.859642,2023-08-1
,GBP,0.860259,2023-08-2
,GBP,0.861603,2023-08-3
,GBP,0.863464,2023-08-4
,GBP,0.86487,2023-08-5
,GBP,0.86487,2023-08-6
,GBP,0.861324,2023-08-7
,GBP,0.859643,2023-08-8
